League,Date,HomeTeam,AwayTeam,FullTimeGoal,HalfTimeGoal
SP2,06/01/2023,Ponferradina,Villarreal B,3,1
SP2,06/01/2023,Sp Gijon,Levante,2,1
SP2,06/01/2023,Leganes,Lugo,1,0
SP2,07/01/2023,Andorra,Oviedo,4,2
SP2,07/01/2023,Malaga,Tenerife,2,0
SP2,07/01/2023,Alaves,Burgos,1,0
SP2,08/01/2023,Granada,Cartagena,1,0
SP2,08/01/2023,Zaragoza,Mirandes,0,0
SP2,08/01/2023,Las Palmas,Santander,2,1
SP2,08/01/2023,Eibar,Ibiza,1,1
SP2,09/01/2023,Huesca,Albacete,2,1
SP2,13/01/2023,Oviedo,Alaves,1,0
SP2,14/01/2023,Cartagena,Huesca,0,0
SP2,14/01/2023,Ibiza,Las Palmas,3,1
SP2,14/01/2023,Villarreal B,Zaragoza,5,2
SP2,14/01/2023,Santander,Sp Gijon,2,2
SP2,14/01/2023,Tenerife,Ponferradina,0,0
SP2,14/01/2023,Levante,Granada,4,3
SP2,15/01/2023,Eibar,Malaga,3,1
SP2,15/01/2023,Burgos,Andorra,3,1
SP2,15/01/2023,Mirandes,Lugo,2,1
SP2,16/01/2023,Albacete,Leganes,1,1
SP2,20/01/2023,Las Palmas,Mirandes,3,0
SP2,21/01/2023,Malaga,Burgos,2,1
SP2,21/01/2023,Ponferradina,Eibar,1,0
SP2,21/01/2023,Granada,Ibiza,2,1
SP2,21/01/2023,Alaves,Santander,3,1
SP2,22/01/2023,Leganes,Levante,4,2
SP2,22/01/2023,Cartagena,Tenerife,1,1
SP2,22/01/2023,Sp Gijon,Zaragoza,1,1
SP2,22/01/2023,Huesca,Oviedo,2,2
SP2,22/01/2023,Lugo,Villarreal B,3,0
SP2,23/01/2023,Andorra,Albacete,1,0
SP2,27/01/2023,Santander,Tenerife,2,1
SP2,28/01/2023,Granada,Andorra,2,2
SP2,28/01/2023,Eibar,Leganes,0,0
SP2,28/01/2023,Oviedo,Villarreal B,1,1
SP2,28/01/2023,Las Palmas,Huesca,1,0
SP2,29/01/2023,Mirandes,Alaves,4,2
SP2,29/01/2023,Levante,Burgos,1,1
SP2,29/01/2023,Albacete,Lugo,2,0
SP2,29/01/2023,Sp Gijon,Malaga,0,0
SP2,29/01/2023,Ibiza,Cartagena,4,3
SP2,30/01/2023,Zaragoza,Ponferradina,0,0
SP2,03/02/2023,Malaga,Oviedo,1,0
SP2,04/02/2023,Huesca,Mirandes,1,0
SP2,04/02/2023,Leganes,Sp Gijon,1,1
SP2,04/02/2023,Tenerife,Albacete,1,1
SP2,04/02/2023,Alaves,Eibar,2,0
SP2,05/02/2023,Villarreal B,Granada,2,2
SP2,05/02/2023,Andorra,Zaragoza,1,0
SP2,05/02/2023,Cartagena,Levante,3,0
SP2,05/02/2023,Ponferradina,Santander,2,1
SP2,05/02/2023,Lugo,Ibiza,0,0
SP2,06/02/2023,Burgos,Las Palmas,0,0
SP2,10/02/2023,Granada,Tenerife,2,1
SP2,11/02/2023,Zaragoza,Alaves,5,1
SP2,11/02/2023,Levante,Andorra,1,1
SP2,11/02/2023,Mirandes,Villarreal B,3,1
SP2,11/02/2023,Las Palmas,Lugo,3,2
SP2,12/02/2023,Albacete,Malaga,5,3
SP2,12/02/2023,Oviedo,Burgos,1,0
SP2,12/02/2023,Eibar,Cartagena,3,2
SP2,12/02/2023,Sp Gijon,Huesca,2,2
SP2,12/02/2023,Ibiza,Ponferradina,2,1
SP2,13/02/2023,Santander,Leganes,3,1
SP2,17/02/2023,Cartagena,Oviedo,3,2
SP2,18/02/2023,Lugo,Eibar,2,1
SP2,18/02/2023,Leganes,Las Palmas,0,0
SP2,18/02/2023,Ponferradina,Levante,0,0
SP2,18/02/2023,Tenerife,Mirandes,1,0
SP2,19/02/2023,Huesca,Granada,2,2
SP2,19/02/2023,Alaves,Ibiza,6,4
SP2,19/02/2023,Andorra,Sp Gijon,1,0
SP2,19/02/2023,Burgos,Albacete,2,0
SP2,19/02/2023,Villarreal B,Santander,3,0
SP2,20/02/2023,Malaga,Zaragoza,3,0
SP2,24/02/2023,Eibar,Villarreal B,2,1
SP2,25/02/2023,Alaves,Cartagena,0,0
SP2,25/02/2023,Santander,Andorra,3,2
SP2,25/02/2023,Mirandes,Leganes,0,0
SP2,25/02/2023,Sp Gijon,Tenerife,1,0
SP2,26/02/2023,Ibiza,Huesca,4,3
SP2,26/02/2023,Levante,Lugo,4,3
SP2,26/02/2023,Zaragoza,Burgos,0,0
SP2,26/02/2023,Las Palmas,Ponferradina,2,0
SP2,26/02/2023,Oviedo,Albacete,2,1
SP2,27/02/2023,Granada,Malaga,1,0
SP2,03/03/2023,Andorra,Las Palmas,0,0
SP2,04/03/2023,Burgos,Granada,4,1
SP2,04/03/2023,Huesca,Levante,3,1
SP2,04/03/2023,Tenerife,Eibar,1,1
SP2,04/03/2023,Mirandes,Oviedo,1,1
SP2,05/03/2023,Leganes,Ibiza,1,0
SP2,05/03/2023,Albacete,Sp Gijon,3,3
SP2,05/03/2023,Lugo,Zaragoza,0,0
SP2,05/03/2023,Malaga,Santander,1,0
SP2,05/03/2023,Ponferradina,Cartagena,3,1
SP2,06/03/2023,Villarreal B,Alaves,1,1
SP2,10/03/2023,Oviedo,Tenerife,0,0
SP2,11/03/2023,Eibar,Burgos,1,1
SP2,11/03/2023,Alaves,Lugo,0,0
SP2,11/03/2023,Ibiza,Villarreal B,0,0
SP2,11/03/2023,Las Palmas,Malaga,4,2
SP2,12/03/2023,Zaragoza,Leganes,3,1
SP2,12/03/2023,Sp Gijon,Mirandes,7,3
SP2,12/03/2023,Cartagena,Andorra,3,0
SP2,12/03/2023,Levante,Albacete,0,0
SP2,12/03/2023,Granada,Ponferradina,4,0
SP2,13/03/2023,Santander,Huesca,2,2
SP2,17/03/2023,Malaga,Levante,0,0
SP2,18/03/2023,Andorra,Ibiza,4,2
SP2,18/03/2023,Albacete,Granada,3,1
SP2,18/03/2023,Leganes,Oviedo,1,0
SP2,18/03/2023,Tenerife,Las Palmas,5,3
SP2,18/03/2023,Ponferradina,Alaves,1,0
SP2,19/03/2023,Burgos,Sp Gijon,0,0
SP2,19/03/2023,Huesca,Zaragoza,2,2
SP2,19/03/2023,Lugo,Santander,2,1
SP2,19/03/2023,Villarreal B,Cartagena,7,3
SP2,20/03/2023,Mirandes,Eibar,5,2
SP2,24/03/2023,Cartagena,Lugo,2,0
SP2,25/03/2023,Ibiza,Burgos,2,0
SP2,25/03/2023,Santander,Levante,1,1
SP2,25/03/2023,Alaves,Tenerife,1,0
SP2,26/03/2023,Eibar,Andorra,0,0
SP2,26/03/2023,Ponferradina,Mirandes,0,0
SP2,26/03/2023,Zaragoza,Albacete,2,0
SP2,26/03/2023,Granada,Oviedo,1,0
SP2,26/03/2023,Villarreal B,Huesca,0,0
SP2,26/03/2023,Las Palmas,Sp Gijon,2,1
SP2,27/03/2023,Malaga,Leganes,2,0
SP2,31/03/2023,Levante,Zaragoza,2,1
SP2,01/04/2023,Burgos,Santander,3,1
SP2,01/04/2023,Leganes,Cartagena,4,1
SP2,01/04/2023,Tenerife,Villarreal B,2,0
SP2,01/04/2023,Oviedo,Eibar,2,0
SP2,02/04/2023,Huesca,Alaves,1,0
SP2,02/04/2023,Lugo,Ponferradina,0,0
SP2,02/04/2023,Andorra,Malaga,1,0
SP2,02/04/2023,Sp Gijon,Granada,1,1
SP2,02/04/2023,Mirandes,Ibiza,4,2
SP2,03/04/2023,Albacete,Las Palmas,3,1
SP2,07/04/2023,Lugo,Tenerife,0,0
SP2,07/04/2023,Villarreal B,Malaga,3,2
SP2,08/04/2023,Zaragoza,Granada,1,1
SP2,08/04/2023,Ibiza,Sp Gijon,4,2
SP2,08/04/2023,Santander,Albacete,5,4
SP2,09/04/2023,Huesca,Burgos,3,2
SP2,09/04/2023,Eibar,Levante,2,0
SP2,09/04/2023,Cartagena,Mirandes,1,0
SP2,09/04/2023,Ponferradina,Leganes,1,0
SP2,09/04/2023,Las Palmas,Oviedo,1,0
SP2,10/04/2023,Alaves,Andorra,0,0
SP2,14/04/2023,Albacete,Eibar,4,2
SP2,15/04/2023,Granada,Las Palmas,3,2
SP2,15/04/2023,Oviedo,Lugo,3,2
SP2,15/04/2023,Zaragoza,Santander,5,3
SP2,15/04/2023,Burgos,Ponferradina,4,1
SP2,16/04/2023,Andorra,Huesca,1,1
SP2,16/04/2023,Sp Gijon,Alaves,0,0
SP2,16/04/2023,Malaga,Cartagena,1,1
SP2,16/04/2023,Tenerife,Ibiza,4,2
SP2,16/04/2023,Leganes,Villarreal B,1,1
SP2,17/04/2023,Levante,Mirandes,3,1
SP2,21/04/2023,Eibar,Zaragoza,2,1
SP2,22/04/2023,Villarreal B,Albacete,3,2
SP2,22/04/2023,Cartagena,Sp Gijon,3,3
SP2,22/04/2023,Ponferradina,Andorra,5,2
SP2,22/04/2023,Las Palmas,Levante,0,0
SP2,22/04/2023,Ibiza,Oviedo,3,2
SP2,23/04/2023,Lugo,Malaga,2,2
SP2,23/04/2023,Mirandes,Burgos,3,0
SP2,23/04/2023,Santander,Granada,1,0
SP2,23/04/2023,Alaves,Leganes,3,1
SP2,24/04/2023,Huesca,Tenerife,2,1
SP2,28/04/2023,Santander,Ibiza,1,1
SP2,29/04/2023,Levante,Alaves,2,2
SP2,29/04/2023,Albacete,Cartagena,2,1
SP2,29/04/2023,Tenerife,Leganes,1,1
SP2,30/04/2023,Andorra,Mirandes,1,0
SP2,30/04/2023,Oviedo,Ponferradina,5,2
SP2,30/04/2023,Granada,Eibar,2,0
SP2,30/04/2023,Zaragoza,Las Palmas,2,0
SP2,01/05/2023,Sp Gijon,Lugo,4,2
SP2,01/05/2023,Malaga,Huesca,0,0
SP2,01/05/2023,Burgos,Villarreal B,1,1
SP2,05/05/2023,Alaves,Granada,2,1
SP2,06/05/2023,Mirandes,Santander,2,2
SP2,06/05/2023,Leganes,Huesca,3,2
SP2,06/05/2023,Tenerife,Levante,1,0
SP2,07/05/2023,Villarreal B,Sp Gijon,2,1
SP2,07/05/2023,Ibiza,Albacete,5,2
SP2,07/05/2023,Ponferradina,Malaga,2,0
SP2,07/05/2023,Lugo,Andorra,4,2
SP2,07/05/2023,Oviedo,Zaragoza,3,1
SP2,07/05/2023,Cartagena,Burgos,0,0
SP2,08/05/2023,Eibar,Las Palmas,1,0
SP2,12/05/2023,Burgos,Leganes,3,2
SP2,13/05/2023,Sp Gijon,Oviedo,2,1
SP2,13/05/2023,Granada,Lugo,2,2
SP2,13/05/2023,Zaragoza,Cartagena,2,1
SP2,13/05/2023,Malaga,Mirandes,2,1
SP2,14/05/2023,Santander,Eibar,1,1
SP2,14/05/2023,Andorra,Tenerife,1,0
SP2,14/05/2023,Albacete,Alaves,2,1
SP2,14/05/2023,Huesca,Ponferradina,2,0
SP2,14/05/2023,Las Palmas,Villarreal B,2,1
SP2,15/05/2023,Levante,Ibiza,0,0
SP2,12/09/2020,Ponferradina,Castellon,3,2
SP2,12/09/2020,Leganes,Las Palmas,1,0
SP2,12/09/2020,Sp Gijon,Logrones,1,0
SP2,12/09/2020,Espanol,Albacete,3,2
SP2,13/09/2020,Oviedo,Cartagena,0,0
SP2,13/09/2020,Mallorca,Vallecano,1,0
SP2,13/09/2020,Fuenlabrada,Lugo,2,0
SP2,13/09/2020,Mirandes,Alcorcon,0,0
SP2,13/09/2020,Tenerife,Malaga,2,1
SP2,19/09/2020,Mirandes,Oviedo,2,0
SP2,19/09/2020,Alcorcon,Tenerife,2,0
SP2,19/09/2020,Castellon,Malaga,1,1
SP2,19/09/2020,Vallecano,Sabadell,3,1
SP2,20/09/2020,Lugo,Leganes,3,1
SP2,20/09/2020,Espanol,Mallorca,0,0
SP2,20/09/2020,Albacete,Ponferradina,2,1
SP2,20/09/2020,Cartagena,Sp Gijon,1,0
SP2,20/09/2020,Las Palmas,Fuenlabrada,6,1
SP2,26/09/2020,Zaragoza,Las Palmas,4,2
SP2,26/09/2020,Logrones,Castellon,2,0
SP2,26/09/2020,Malaga,Alcorcon,1,1
SP2,26/09/2020,Sp Gijon,Girona,2,0
SP2,26/09/2020,Fuenlabrada,Albacete,1,0
SP2,27/09/2020,Lugo,Almeria,2,2
SP2,27/09/2020,Mallorca,Sabadell,1,0
SP2,27/09/2020,Oviedo,Espanol,2,0
SP2,27/09/2020,Ponferradina,Vallecano,3,3
SP2,27/09/2020,Tenerife,Mirandes,3,2
SP2,27/09/2020,Leganes,Cartagena,4,3
SP2,03/10/2020,Alcorcon,Zaragoza,0,0
SP2,03/10/2020,Mirandes,Ponferradina,1,0
SP2,03/10/2020,Albacete,Oviedo,2,1
SP2,03/10/2020,Mallorca,Tenerife,2,1
SP2,03/10/2020,Las Palmas,Logrones,3,0
SP2,03/10/2020,Vallecano,Malaga,4,2
SP2,04/10/2020,Girona,Fuenlabrada,1,1
SP2,04/10/2020,Sabadell,Espanol,1,0
SP2,04/10/2020,Almeria,Sp Gijon,1,0
SP2,04/10/2020,Castellon,Leganes,2,1
SP2,04/10/2020,Cartagena,Lugo,3,1
SP2,10/10/2020,Sabadell,Mirandes,2,0
SP2,10/10/2020,Espanol,Alcorcon,1,0
SP2,10/10/2020,Logrones,Almeria,1,0
SP2,10/10/2020,Tenerife,Vallecano,1,0
SP2,11/10/2020,Fuenlabrada,Castellon,2,1
SP2,11/10/2020,Lugo,Mallorca,1,0
SP2,11/10/2020,Leganes,Girona,1,1
SP2,11/10/2020,Malaga,Las Palmas,0,0
SP2,11/10/2020,Zaragoza,Albacete,1,0
SP2,11/10/2020,Ponferradina,Cartagena,2,0
SP2,11/10/2020,Oviedo,Sp Gijon,1,1
SP2,17/10/2020,Albacete,Sabadell,3,1
SP2,17/10/2020,Castellon,Lugo,1,0
SP2,17/10/2020,Cartagena,Fuenlabrada,2,0
SP2,17/10/2020,Las Palmas,Almeria,2,1
SP2,17/10/2020,Logrones,Leganes,1,1
SP2,18/10/2020,Vallecano,Espanol,1,0
SP2,18/10/2020,Mirandes,Mallorca,0,0
SP2,18/10/2020,Zaragoza,Malaga,3,2
SP2,18/10/2020,Girona,Oviedo,1,0
SP2,18/10/2020,Sp Gijon,Tenerife,2,0
SP2,21/10/2020,Espanol,Mirandes,2,2
SP2,21/10/2020,Las Palmas,Castellon,3,0
SP2,21/10/2020,Lugo,Girona,3,0
SP2,21/10/2020,Ponferradina,Tenerife,1,1
SP2,21/10/2020,Almeria,Cartagena,2,1
SP2,21/10/2020,Fuenlabrada,Logrones,0,0
SP2,22/10/2020,Leganes,Zaragoza,1,0
SP2,22/10/2020,Malaga,Sp Gijon,1,1
SP2,22/10/2020,Mallorca,Albacete,0,0
SP2,22/10/2020,Oviedo,Vallecano,0,0
SP2,24/10/2020,Cartagena,Las Palmas,3,2
SP2,24/10/2020,Logrones,Lugo,5,1
SP2,24/10/2020,Almeria,Fuenlabrada,3,1
SP2,24/10/2020,Castellon,Girona,1,1
SP2,25/10/2020,Sp Gijon,Ponferradina,3,1
SP2,25/10/2020,Leganes,Oviedo,3,0
SP2,25/10/2020,Tenerife,Espanol,0,0
SP2,25/10/2020,Albacete,Vallecano,3,1
SP2,25/10/2020,Malaga,Mirandes,2,1
SP2,25/10/2020,Zaragoza,Sabadell,0,0
SP2,26/10/2020,Alcorcon,Mallorca,2,2
SP2,27/10/2020,Girona,Cartagena,3,2
SP2,28/10/2020,Albacete,Las Palmas,2,1
SP2,28/10/2020,Castellon,Almeria,3,1
SP2,28/10/2020,Espanol,Ponferradina,2,1
SP2,28/10/2020,Oviedo,Logrones,5,1
SP2,29/10/2020,Alcorcon,Sp Gijon,3,0
SP2,29/10/2020,Mallorca,Malaga,4,1
SP2,29/10/2020,Mirandes,Zaragoza,1,0
SP2,29/10/2020,Tenerife,Lugo,2,1
SP2,29/10/2020,Sabadell,Leganes,1,0
SP2,29/10/2020,Vallecano,Fuenlabrada,2,0
SP2,31/10/2020,Cartagena,Albacete,4,3
SP2,31/10/2020,Las Palmas,Oviedo,3,2
SP2,01/11/2020,Leganes,Mirandes,1,0
SP2,01/11/2020,Zaragoza,Mallorca,0,0
SP2,01/11/2020,Fuenlabrada,Tenerife,2,1
SP2,01/11/2020,Ponferradina,Sabadell,3,1
SP2,01/11/2020,Lugo,Vallecano,1,1
SP2,01/11/2020,Almeria,Girona,0,0
SP2,02/11/2020,Logrones,Alcorcon,1,1
SP2,02/11/2020,Sp Gijon,Castellon,1,1
SP2,02/11/2020,Malaga,Espanol,3,1
SP2,04/11/2020,Zaragoza,Girona,4,1
SP2,05/11/2020,Alcorcon,Ponferradina,1,0
SP2,05/11/2020,Sabadell,Almeria,3,2
SP2,06/11/2020,Albacete,Leganes,0,0
SP2,07/11/2020,Cartagena,Logrones,1,0
SP2,07/11/2020,Mirandes,Sp Gijon,1,1
SP2,07/11/2020,Espanol,Lugo,3,2
SP2,08/11/2020,Sabadell,Malaga,3,2
SP2,08/11/2020,Alcorcon,Fuenlabrada,3,1
SP2,08/11/2020,Vallecano,Almeria,1,0
SP2,08/11/2020,Mallorca,Ponferradina,3,2
SP2,08/11/2020,Oviedo,Castellon,4,1
SP2,08/11/2020,Tenerife,Zaragoza,1,1
SP2,09/11/2020,Girona,Las Palmas,2,1
SP2,13/11/2020,Zaragoza,Oviedo,3,2
SP2,14/11/2020,Fuenlabrada,Espanol,2,1
SP2,14/11/2020,Almeria,Mirandes,3,3
SP2,14/11/2020,Girona,Mallorca,1,1
SP2,14/11/2020,Lugo,Albacete,1,0
SP2,15/11/2020,Leganes,Alcorcon,1,0
SP2,15/11/2020,Ponferradina,Malaga,2,1
SP2,15/11/2020,Castellon,Cartagena,3,0
SP2,15/11/2020,Logrones,Sabadell,1,0
SP2,15/11/2020,Las Palmas,Tenerife,1,0
SP2,16/11/2020,Sp Gijon,Vallecano,2,0
SP2,20/11/2020,Alcorcon,Lugo,1,0
SP2,20/11/2020,Espanol,Girona,3,1
SP2,21/11/2020,Malaga,Leganes,3,1
SP2,21/11/2020,Mirandes,Cartagena,5,1
SP2,21/11/2020,Vallecano,Castellon,3,2
SP2,21/11/2020,Oviedo,Fuenlabrada,2,1
SP2,22/11/2020,Sabadell,Las Palmas,4,2
SP2,22/11/2020,Mallorca,Sp Gijon,0,0
SP2,22/11/2020,Tenerife,Logrones,1,1
SP2,22/11/2020,Ponferradina,Zaragoza,3,0
SP2,23/11/2020,Albacete,Almeria,3,1
SP2,24/11/2020,Castellon,Alcorcon,2,2
SP2,24/11/2020,Girona,Malaga,1,1
SP2,24/11/2020,Lugo,Oviedo,0,0
SP2,25/11/2020,Las Palmas,Mirandes,2,1
SP2,25/11/2020,Sp Gijon,Sabadell,4,1
SP2,25/11/2020,Zaragoza,Vallecano,3,1
SP2,25/11/2020,Cartagena,Mallorca,3,0
SP2,25/11/2020,Fuenlabrada,Ponferradina,2,0
SP2,26/11/2020,Leganes,Espanol,2,1
SP2,26/11/2020,Logrones,Albacete,2,1
SP2,26/11/2020,Almeria,Tenerife,2,0
SP2,27/11/2020,Alcorcon,Girona,1,0
SP2,27/11/2020,Malaga,Lugo,4,2
SP2,28/11/2020,Sabadell,Fuenlabrada,3,2
SP2,28/11/2020,Vallecano,Cartagena,0,0
SP2,28/11/2020,Mirandes,Castellon,2,1
SP2,29/11/2020,Albacete,Tenerife,2,0
SP2,29/11/2020,Espanol,Zaragoza,2,0
SP2,29/11/2020,Mallorca,Logrones,4,2
SP2,29/11/2020,Ponferradina,Leganes,5,4
SP2,29/11/2020,Las Palmas,Sp Gijon,5,2
SP2,30/11/2020,Oviedo,Almeria,3,1
SP2,01/12/2020,Fuenlabrada,Malaga,2,1
SP2,01/12/2020,Girona,Mirandes,1,1
SP2,02/12/2020,Cartagena,Espanol,4,0
SP2,02/12/2020,Leganes,Vallecano,1,1
SP2,02/12/2020,Logrones,Ponferradina,3,1
SP2,02/12/2020,Castellon,Zaragoza,1,0
SP2,02/12/2020,Lugo,Las Palmas,2,2
SP2,03/12/2020,Almeria,Mallorca,1,0
SP2,03/12/2020,Oviedo,Alcorcon,2,0
SP2,03/12/2020,Tenerife,Sabadell,3,3
SP2,03/12/2020,Sp Gijon,Albacete,0,0
SP2,05/12/2020,Vallecano,Logrones,3,3
SP2,05/12/2020,Ponferradina,Las Palmas,0,0
SP2,05/12/2020,Mirandes,Lugo,0,0
SP2,05/12/2020,Malaga,Cartagena,3,2
SP2,06/12/2020,Alcorcon,Almeria,1,0
SP2,06/12/2020,Espanol,Sp Gijon,2,0
SP2,06/12/2020,Albacete,Girona,2,0
SP2,06/12/2020,Sabadell,Oviedo,1,0
SP2,06/12/2020,Zaragoza,Fuenlabrada,1,0
SP2,07/12/2020,Tenerife,Leganes,0,0
SP2,07/12/2020,Mallorca,Castellon,4,2
SP2,09/12/2020,Almeria,Zaragoza,1,0
SP2,09/12/2020,Sabadell,Alcorcon,2,0
SP2,10/12/2020,Girona,Logrones,2,0
SP2,11/12/2020,Lugo,Ponferradina,1,0
SP2,11/12/2020,Oviedo,Tenerife,6,3
SP2,12/12/2020,Leganes,Mallorca,1,0
SP2,12/12/2020,Castellon,Albacete,3,1
SP2,12/12/2020,Fuenlabrada,Mirandes,1,0
SP2,13/12/2020,Logrones,Espanol,3,2
SP2,13/12/2020,Almeria,Malaga,4,2
SP2,13/12/2020,Las Palmas,Alcorcon,0,0
SP2,13/12/2020,Cartagena,Sabadell,3,0
SP2,13/12/2020,Sp Gijon,Zaragoza,1,0
SP2,14/12/2020,Girona,Vallecano,0,0
SP2,18/12/2020,Ponferradina,Oviedo,1,1
SP2,19/12/2020,Sabadell,Castellon,2,1
SP2,19/12/2020,Mallorca,Fuenlabrada,5,3
SP2,19/12/2020,Zaragoza,Lugo,1,0
SP2,20/12/2020,Alcorcon,Cartagena,3,2
SP2,20/12/2020,Espanol,Almeria,3,1
SP2,20/12/2020,Vallecano,Las Palmas,2,0
SP2,20/12/2020,Malaga,Logrones,0,0
SP2,21/12/2020,Mirandes,Albacete,2,2
SP2,21/12/2020,Sp Gijon,Leganes,2,0
SP2,21/12/2020,Tenerife,Girona,2,2
SP2,02/01/2021,Fuenlabrada,Leganes,0,0
SP2,02/01/2021,Vallecano,Alcorcon,3,1
SP2,02/01/2021,Logrones,Mirandes,3,2
SP2,02/01/2021,Cartagena,Zaragoza,2,0
SP2,03/01/2021,Castellon,Tenerife,1,0
SP2,03/01/2021,Las Palmas,Espanol,1,1
SP2,03/01/2021,Albacete,Malaga,2,0
SP2,03/01/2021,Almeria,Ponferradina,4,3
SP2,03/01/2021,Oviedo,Mallorca,4,3
SP2,04/01/2021,Girona,Sabadell,0,0
SP2,04/01/2021,Lugo,Sp Gijon,0,0
SP2,08/01/2021,Zaragoza,Logrones,2,1
SP2,09/01/2021,Malaga,Oviedo,2,1
SP2,10/01/2021,Mallorca,Las Palmas,1,1
SP2,10/01/2021,Tenerife,Cartagena,3,1
SP2,10/01/2021,Espanol,Castellon,2,2
SP2,11/01/2021,Ponferradina,Girona,2,1
SP2,11/01/2021,Sp Gijon,Fuenlabrada,3,1
SP2,11/01/2021,Sabadell,Lugo,2,1
SP2,19/01/2021,Mirandes,Vallecano,2,2
SP2,22/01/2021,Fuenlabrada,Alcorcon,0,0
SP2,22/01/2021,Albacete,Zaragoza,1,1
SP2,23/01/2021,Vallecano,Mallorca,4,4
SP2,23/01/2021,Girona,Espanol,1,1
SP2,23/01/2021,Lugo,Tenerife,2,1
SP2,23/01/2021,Malaga,Ponferradina,2,1
SP2,24/01/2021,Almeria,Sabadell,4,1
SP2,24/01/2021,Logrones,Oviedo,0,0
SP2,24/01/2021,Castellon,Sp Gijon,2,1
SP2,24/01/2021,Las Palmas,Leganes,3,0
SP2,25/01/2021,Cartagena,Mirandes,2,2
SP2,26/01/2021,Alcorcon,Albacete,3,2
SP2,29/01/2021,Zaragoza,Ponferradina,1,1
SP2,30/01/2021,Oviedo,Albacete,1,0
SP2,30/01/2021,Alcorcon,Malaga,1,0
SP2,30/01/2021,Mallorca,Girona,1,0
SP2,30/01/2021,Almeria,Castellon,4,1
SP2,31/01/2021,Sp Gijon,Cartagena,0,0
SP2,31/01/2021,Espanol,Vallecano,5,2
SP2,31/01/2021,Mirandes,Las Palmas,2,1
SP2,31/01/2021,Tenerife,Fuenlabrada,2,1
SP2,01/02/2021,Leganes,Lugo,5,3
SP2,01/02/2021,Sabadell,Logrones,0,0
SP2,05/02/2021,Albacete,Mallorca,1,0
SP2,06/02/2021,Cartagena,Oviedo,2,1
SP2,06/02/2021,Logrones,Sp Gijon,4,2
SP2,06/02/2021,Fuenlabrada,Almeria,2,0
SP2,07/02/2021,Girona,Leganes,2,0
SP2,07/02/2021,Malaga,Zaragoza,3,2
SP2,07/02/2021,Castellon,Mirandes,1,0
SP2,07/02/2021,Vallecano,Tenerife,1,0
SP2,07/02/2021,Las Palmas,Sabadell,1,0
SP2,08/02/2021,Ponferradina,Alcorcon,2,1
SP2,08/02/2021,Lugo,Espanol,2,1
SP2,12/02/2021,Sabadell,Zaragoza,2,1
SP2,13/02/2021,Cartagena,Vallecano,4,2
SP2,13/02/2021,Mirandes,Girona,6,3
SP2,13/02/2021,Tenerife,Ponferradina,1,0
SP2,14/02/2021,Mallorca,Espanol,3,1
SP2,14/02/2021,Almeria,Las Palmas,4,1
SP2,14/02/2021,Alcorcon,Logrones,1,1
SP2,14/02/2021,Leganes,Albacete,4,2
SP2,14/02/2021,Sp Gijon,Malaga,1,0
SP2,15/02/2021,Castellon,Fuenlabrada,3,3
SP2,15/02/2021,Oviedo,Lugo,4,2
SP2,17/02/2021,Leganes,Almeria,3,1
SP2,19/02/2021,Ponferradina,Mirandes,1,0
SP2,20/02/2021,Espanol,Sabadell,1,0
SP2,20/02/2021,Albacete,Sp Gijon,1,1
SP2,20/02/2021,Las Palmas,Cartagena,2,2
SP2,21/02/2021,Leganes,Tenerife,1,0
SP2,21/02/2021,Mallorca,Almeria,2,1
SP2,21/02/2021,Girona,Castellon,3,2
SP2,21/02/2021,Lugo,Logrones,2,0
SP2,21/02/2021,Malaga,Vallecano,2,2
SP2,22/02/2021,Fuenlabrada,Oviedo,4,1
SP2,22/02/2021,Zaragoza,Alcorcon,1,0
SP2,26/02/2021,Sabadell,Albacete,0,0
SP2,26/02/2021,Cartagena,Leganes,1,0
SP2,27/02/2021,Vallecano,Ponferradina,2,0
SP2,27/02/2021,Almeria,Lugo,5,2
SP2,27/02/2021,Castellon,Las Palmas,4,1
SP2,27/02/2021,Logrones,Mallorca,1,1
SP2,28/02/2021,Fuenlabrada,Girona,2,1
SP2,28/02/2021,Sp Gijon,Espanol,2,2
SP2,28/02/2021,Tenerife,Alcorcon,4,0
SP2,28/02/2021,Oviedo,Zaragoza,1,0
SP2,01/03/2021,Mirandes,Malaga,1,0
SP2,05/03/2021,Espanol,Oviedo,2,1
SP2,06/03/2021,Zaragoza,Tenerife,1,1
SP2,06/03/2021,Las Palmas,Vallecano,2,1
SP2,06/03/2021,Leganes,Castellon,0,0
SP2,06/03/2021,Albacete,Logrones,2,0
SP2,07/03/2021,Malaga,Sabadell,2,0
SP2,07/03/2021,Ponferradina,Sp Gijon,4,1
SP2,07/03/2021,Mallorca,Cartagena,3,1
SP2,07/03/2021,Girona,Almeria,1,0
SP2,08/03/2021,Alcorcon,Mirandes,4,0
SP2,08/03/2021,Lugo,Fuenlabrada,0,0
SP2,12/03/2021,Cartagena,Ponferradina,2,1
SP2,12/03/2021,Vallecano,Zaragoza,5,3
SP2,13/03/2021,Fuenlabrada,Las Palmas,3,2
SP2,13/03/2021,Girona,Lugo,2,1
SP2,13/03/2021,Castellon,Sabadell,3,1
SP2,13/03/2021,Mirandes,Espanol,4,2
SP2,14/03/2021,Logrones,Malaga,1,1
