HomeTeam,AwayTeam,HomeTeamGoals,AwayTeamGoals,HomeTeamShots,AwayTeamShots,HomeTeamHalfTimeGoals,AwayTeamHalfTimeGoals,HomeTeamFullTimeGoals,AwayTeamFullTimeGoals,PredictedLabel
Bury,Shrewsbury,1,0,15,8,0,0,0,0,0
Charlton,Rochdale,2,1,17,14,1,1,0,0,0
Milton Keynes Dons,Southend,1,1,6,11,0,1,0,0,0
Oldham,AFC Wimbledon,0,0,16,2,0,0,0,0,0
Oxford,Blackburn,2,4,11,10,1,3,0,0,0
Peterboro,Portsmouth,2,1,8,5,0,0,0,0,0
Plymouth,Northampton,2,0,12,8,1,0,0,0,0
Walsall,Fleetwood Town,4,2,11,10,2,1,0,0,0
Wigan,Doncaster,3,0,10,7,2,0,0,0,0
Bristol Rvs,AFC Wimbledon,1,3,13,11,0,2,0,0,0
Bury,Blackburn,0,3,10,10,0,2,0,0,0
Charlton,Milton Keynes Dons,2,2,13,10,1,0,0,0,0
Fleetwood Town,Doncaster,0,0,7,7,0,0,0,0,0
Northampton,Scunthorpe,0,3,13,15,0,0,0,0,0
Oldham,Rochdale,3,1,17,7,1,1,0,0,0
Peterboro,Blackpool,0,1,14,15,0,1,0,0,0
Plymouth,Oxford,0,4,8,18,0,1,0,0,0
Portsmouth,Southend,1,0,5,12,0,0,0,0,0
Rotherham,Shrewsbury,1,2,9,7,0,1,0,0,0
Walsall,Gillingham,0,1,21,3,0,1,0,0,0
Wigan,Bradford,1,2,13,10,1,1,0,0,0
AFC Wimbledon,Peterboro,2,2,18,10,2,2,0,0,0
Blackpool,Portsmouth,2,3,9,13,0,0,0,0,0
Bradford,Plymouth,0,1,19,6,0,1,0,0,0
Doncaster,Rotherham,1,1,6,12,0,0,0,0,0
Gillingham,Bury,1,1,18,11,0,1,0,0,0
Milton Keynes Dons,Fleetwood Town,1,0,6,10,1,0,0,0,0
Oxford,Northampton,1,2,12,14,1,2,0,0,0
Scunthorpe,Bristol Rvs,1,0,9,3,0,0,0,0,0
Blackburn,Fleetwood Town,2,2,12,11,0,0,0,0,0
Bristol Rvs,Milton Keynes Dons,2,0,18,8,0,0,0,0,0
Bury,Doncaster,0,1,9,13,0,0,0,0,0
Charlton,AFC Wimbledon,1,0,6,7,0,0,0,0,0
Fleetwood Town,Oxford,2,0,12,4,0,0,0,0,0
Northampton,Blackpool,1,0,7,7,1,0,0,0,0
Oldham,Scunthorpe,2,3,17,14,1,2,0,0,0
Peterboro,Shrewsbury,1,0,12,11,1,0,0,0,0
Plymouth,Rochdale,1,1,7,12,1,1,0,0,0
Portsmouth,Bradford,0,1,17,6,0,0,0,0,0
Rotherham,Gillingham,1,3,9,6,0,1,0,0,0
Walsall,Southend,0,1,14,10,0,1,0,0,0
Wigan,Blackburn,0,0,13,5,0,0,0,0,0
Oldham,Bury,2,1,19,17,1,0,0,0,0
AFC Wimbledon,Plymouth,0,1,18,8,0,0,0,0,0
Blackburn,Portsmouth,3,0,10,7,1,0,0,0,0
Blackpool,Wigan,1,3,4,13,1,1,0,0,0
Bradford,Charlton,0,1,15,14,0,0,0,0,0
Doncaster,Walsall,0,3,16,7,0,0,0,0,0
Gillingham,Northampton,1,2,13,14,0,1,0,0,0
Milton Keynes Dons,Oldham,4,4,16,10,1,3,0,0,0
Oxford,Rotherham,3,3,18,10,3,2,0,0,0
Rochdale,Bristol Rvs,1,0,9,14,1,0,0,0,0
Scunthorpe,Peterboro,2,1,17,8,0,0,0,0,0
Shrewsbury,Fleetwood Town,1,0,12,1,0,0,0,0,0
Southend,Bury,1,0,12,11,0,0,0,0,0
AFC Wimbledon,Rotherham,3,1,8,12,1,0,0,0,0
Blackburn,Plymouth,1,1,25,8,1,1,0,0,0
Blackpool,Bury,2,1,12,21,1,0,0,0,0
Bradford,Oldham,1,1,19,12,1,1,0,0,0
Doncaster,Portsmouth,2,1,3,8,2,0,0,0,0
Gillingham,Wigan,1,1,12,17,0,0,0,0,0
Milton Keynes Dons,Walsall,1,1,12,11,1,0,0,0,0
Oxford,Charlton,1,1,18,15,1,1,0,0,0
Rochdale,Northampton,2,2,16,14,1,0,0,0,0
Scunthorpe,Fleetwood Town,1,1,13,14,1,0,0,0,0
Shrewsbury,Bristol Rvs,4,0,11,9,4,0,0,0,0
Southend,Peterboro,1,1,19,18,1,0,0,0,0
Bristol Rvs,Oxford,0,1,15,11,0,0,0,0,0
Bury,Bradford,3,1,15,14,2,1,0,0,0
Charlton,Doncaster,1,0,13,7,1,0,0,0,0
Fleetwood Town,Rochdale,2,2,7,10,1,0,0,0,0
Northampton,AFC Wimbledon,0,1,8,6,0,0,0,0,0
Oldham,Blackburn,1,0,16,9,0,0,0,0,0
Peterboro,Gillingham,0,1,17,12,0,1,0,0,0
Plymouth,Shrewsbury,1,1,7,11,0,0,0,0,0
Portsmouth,Milton Keynes Dons,2,0,11,6,2,0,0,0,0
Rotherham,Scunthorpe,2,0,11,12,1,0,0,0,0
Walsall,Blackpool,1,1,13,12,1,0,0,0,0
Wigan,Southend,3,0,15,5,1,0,0,0,0
Gillingham,Portsmouth,0,1,4,16,0,0,0,0,0
Doncaster,Southend,4,1,13,11,1,1,0,0,0
Milton Keynes Dons,Bradford,1,4,11,22,1,2,0,0,0
Northampton,Bristol Rvs,0,6,12,24,0,1,0,0,0
Oxford,AFC Wimbledon,3,0,12,8,1,0,0,0,0
Plymouth,Fleetwood Town,1,2,6,8,0,0,0,0,0
Rochdale,Rotherham,0,1,11,13,0,0,0,0,0
Scunthorpe,Wigan,1,2,7,13,0,0,0,0,0
Walsall,Shrewsbury,1,1,6,5,1,1,0,0,0
AFC Wimbledon,Rochdale,0,0,10,8,0,0,0,0,0
Blackburn,Gillingham,1,0,16,10,1,0,0,0,0
Bradford,Doncaster,2,0,7,19,2,0,0,0,0
Bristol Rvs,Plymouth,2,1,13,8,1,0,0,0,0
Bury,Milton Keynes Dons,0,2,26,18,0,1,0,0,0
Fleetwood Town,Charlton,1,3,6,7,1,2,0,0,0
Peterboro,Oxford,1,4,18,13,1,0,0,0,0
Portsmouth,Oldham,1,2,9,19,0,1,0,0,0
Rotherham,Northampton,1,0,21,13,0,0,0,0,0
Shrewsbury,Scunthorpe,2,0,9,12,1,0,0,0,0
Southend,Blackpool,2,1,10,16,1,0,0,0,0
Wigan,Walsall,2,0,14,6,1,0,0,0,0
Blackburn,Rotherham,2,0,19,11,1,0,0,0,0
Blackpool,Rochdale,0,0,11,15,0,0,0,0,0
Bradford,Fleetwood Town,0,3,21,14,0,0,0,0,0
Bury,Oxford,3,0,15,11,0,0,0,0,0
Doncaster,Shrewsbury,1,2,13,13,1,1,0,0,0
Gillingham,Scunthorpe,0,0,8,10,0,0,0,0,0
Milton Keynes Dons,Northampton,0,0,10,12,0,0,0,0,0
Oldham,Peterboro,3,2,12,15,0,0,0,0,0
Portsmouth,Bristol Rvs,3,0,11,13,1,0,0,0,0
Southend,AFC Wimbledon,1,0,14,14,0,0,0,0,0
Walsall,Charlton,2,2,18,13,1,1,0,0,0
Wigan,Plymouth,1,0,23,6,0,0,0,0,0
Bristol Rvs,Blackpool,3,1,16,11,1,1,0,0,0
Charlton,Bury,1,1,19,11,1,1,0,0,0
Fleetwood Town,Southend,2,4,5,18,1,3,0,0,0
Northampton,Bradford,0,1,6,7,0,1,0,0,0
Oxford,Walsall,1,2,9,11,0,1,0,0,0
Peterboro,Wigan,3,2,13,16,0,1,0,0,0
Plymouth,Doncaster,0,3,4,14,0,1,0,0,0
Rochdale,Gillingham,3,0,19,9,2,0,0,0,0
Rotherham,Oldham,5,1,15,6,1,1,0,0,0
Scunthorpe,Portsmouth,2,0,8,13,2,0,0,0,0
Shrewsbury,Blackburn,1,1,16,14,0,0,0,0,0
AFC Wimbledon,Milton Keynes Dons,0,2,11,6,0,2,0,0,0
Wigan,Northampton,1,0,9,6,0,0,0,0,0
Doncaster,Scunthorpe,0,1,8,4,0,1,0,0,0
Blackburn,AFC Wimbledon,0,1,10,10,0,1,0,0,0
Blackpool,Oxford,3,1,19,11,2,0,0,0,0
Bradford,Rotherham,1,0,10,20,1,0,0,0,0
Bury,Plymouth,0,0,18,6,0,0,0,0,0
Gillingham,Charlton,1,0,9,23,0,0,0,0,0
Milton Keynes Dons,Rochdale,3,2,9,12,2,2,0,0,0
Oldham,Shrewsbury,1,2,18,11,1,1,0,0,0
Portsmouth,Fleetwood Town,4,1,13,6,1,0,0,0,0
Southend,Northampton,2,2,15,6,0,2,0,0,0
Walsall,Peterboro,1,1,13,24,1,0,0,0,0
Wigan,Bristol Rvs,3,0,16,11,1,0,0,0,0
AFC Wimbledon,Gillingham,1,1,23,8,1,1,0,0,0
Bristol Rvs,Oldham,2,3,13,10,0,0,0,0,0
Charlton,Wigan,0,3,11,24,0,1,0,0,0
Fleetwood Town,Bury,3,2,11,13,2,2,0,0,0
Northampton,Portsmouth,3,1,4,21,2,0,0,0,0
Oxford,Bradford,2,2,10,6,0,1,0,0,0
Peterboro,Milton Keynes Dons,2,0,21,12,0,0,0,0,0
Plymouth,Blackpool,1,3,17,13,0,1,0,0,0
Rochdale,Doncaster,2,1,11,11,0,0,0,0,0
Rotherham,Walsall,5,1,12,7,4,0,0,0,0
Scunthorpe,Blackburn,0,1,16,6,0,0,0,0,0
Shrewsbury,Southend,1,0,8,11,1,0,0,0,0
AFC Wimbledon,Portsmouth,0,2,4,10,0,1,0,0,0
Bristol Rvs,Walsall,2,1,11,13,1,0,0,0,0
Charlton,Southend,2,1,17,13,0,0,0,0,0
Fleetwood Town,Oldham,2,2,13,7,1,1,0,0,0
Northampton,Doncaster,1,0,8,14,1,0,0,0,0
Oxford,Gillingham,3,0,24,9,0,0,0,0,0
Peterboro,Bradford,1,3,20,9,0,3,0,0,0
Plymouth,Milton Keynes Dons,0,1,12,11,0,1,0,0,0
Rochdale,Blackburn,0,3,10,16,0,1,0,0,0
Rotherham,Bury,3,2,20,7,1,1,0,0,0
Scunthorpe,Blackpool,0,0,17,10,0,0,0,0,0
Shrewsbury,Wigan,1,0,9,12,1,0,0,0,0
Portsmouth,Rotherham,0,1,13,12,0,1,0,0,0
Blackpool,AFC Wimbledon,1,0,18,4,0,0,0,0,0
Bradford,Bristol Rvs,3,1,20,11,1,0,0,0,0
Bury,Scunthorpe,0,1,11,11,0,0,0,0,0
Doncaster,Peterboro,0,0,12,11,0,0,0,0,0
Gillingham,Shrewsbury,1,2,14,9,0,2,0,0,0
Milton Keynes Dons,Oxford,1,1,15,10,0,1,0,0,0
Oldham,Charlton,3,4,10,16,1,2,0,0,0
Southend,Rochdale,0,0,17,4,0,0,0,0,0
Walsall,Plymouth,2,1,11,13,1,0,0,0,0
AFC Wimbledon,Doncaster,2,0,6,6,0,0,0,0,0
Blackburn,Milton Keynes Dons,4,1,8,9,2,1,0,0,0
Blackpool,Oldham,2,1,16,9,2,0,0,0,0
Bristol Rvs,Fleetwood Town,3,1,12,11,2,0,0,0,0
Gillingham,Southend,3,3,13,22,0,1,0,0,0
Northampton,Peterboro,1,4,9,12,0,2,0,0,0
Oxford,Shrewsbury,1,1,9,10,0,0,0,0,0
Plymouth,Scunthorpe,0,4,14,16,0,1,0,0,0
Rochdale,Bury,0,0,9,2,0,0,0,0,0
Rotherham,Charlton,0,2,10,13,0,1,0,0,0
Walsall,Bradford,3,3,14,9,0,2,0,0,0
Wigan,Portsmouth,1,1,18,5,1,0,0,0,0
Bradford,Blackburn,0,1,9,9,0,0,0,0,0
Bury,Bristol Rvs,2,3,9,26,0,0,0,0,0
Charlton,Northampton,4,1,19,7,1,0,0,0,0
Doncaster,Blackpool,3,3,7,7,2,1,0,0,0
Fleetwood Town,AFC Wimbledon,2,0,4,9,1,0,0,0,0
Milton Keynes Dons,Gillingham,1,0,15,13,0,0,0,0,0
Oldham,Wigan,0,2,4,13,0,2,0,0,0
Peterboro,Rotherham,2,1,13,13,0,0,0,0,0
Portsmouth,Walsall,1,1,13,7,0,0,0,0,0
Scunthorpe,Oxford,1,0,17,13,0,0,0,0,0
Shrewsbury,Rochdale,3,2,14,16,2,1,0,0,0
Southend,Plymouth,1,1,16,10,1,0,0,0,0
Wigan,Bury,4,1,11,5,1,1,0,0,0
AFC Wimbledon,Shrewsbury,0,1,6,14,0,1,0,0,0
Blackburn,Doncaster,1,3,11,11,0,0,0,0,0
Blackpool,Milton Keynes Dons,1,0,11,13,1,0,0,0,0
Bristol Rvs,Peterboro,1,4,20,16,0,1,0,0,0
Gillingham,Bradford,0,1,11,10,0,1,0,0,0
Northampton,Fleetwood Town,0,1,12,11,0,0,0,0,0
Oxford,Portsmouth,3,0,11,7,0,0,0,0,0
Plymouth,Charlton,2,0,14,14,0,0,0,0,0
Rochdale,Scunthorpe,1,1,14,9,0,0,0,0,0
Rotherham,Southend,5,0,17,10,4,0,0,0,0
Walsall,Oldham,2,1,16,10,0,1,0,0,0
Bradford,Blackpool,2,1,15,9,1,1,0,0,0
Bury,Walsall,1,0,11,5,1,0,0,0,0
Charlton,Bristol Rvs,1,0,9,14,1,0,0,0,0
Doncaster,Gillingham,0,0,16,5,0,0,0,0,0
Fleetwood Town,Rotherham,2,0,9,8,1,0,0,0,0
Milton Keynes Dons,Wigan,0,1,6,14,0,1,0,0,0
Oldham,Oxford,0,2,9,12,0,1,0,0,0
Peterboro,Plymouth,2,1,17,16,1,0,0,0,0
Portsmouth,Rochdale,2,0,11,8,0,0,0,0,0
Scunthorpe,AFC Wimbledon,1,1,12,15,1,0,0,0,0
Shrewsbury,Northampton,1,0,12,5,0,0,0,0,0
Southend,Blackburn,2,1,15,7,2,0,0,0,0
